@RELATION lol

@ATTRIBUTE match_id STRING
@ATTRIBUTE summoner_id STRING
@ATTRIBUTE champion_id STRING
@ATTRIBUTE tier {UNRANKED,BRONZE,SILVER,GOLD,PLATINUM,DIAMOND,MASTER}
@ATTRIBUTE lane {TOP,JUNGLE,MIDDLE,BOTTOM}
@ATTRIBUTE role {NONE,SOLO,DUO,DUO_CARRY,DUO_SUPPORT}
@ATTRIBUTE kills NUMERIC
@ATTRIBUTE deaths NUMERIC
@ATTRIBUTE assists NUMERIC
@ATTRIBUTE gold_earned NUMERIC
@ATTRIBUTE gold_spent NUMERIC
@ATTRIBUTE dmg NUMERIC
@ATTRIBUTE dmg_champs NUMERIC
@ATTRIBUTE dmg_taken NUMERIC
@ATTRIBUTE dmg_healed NUMERIC
@ATTRIBUTE cc NUMERIC
@ATTRIBUTE wards_placed NUMERIC
@ATTRIBUTE wards_killed NUMERIC
@ATTRIBUTE win {True,False}

@DATA
1796554795,37485031,421,SILVER,JUNGLE,NONE,7,2,4,11883,10515,166752,8992,27481,8914,607,6,4,True
1796554795,32219517,37,SILVER,BOTTOM,DUO_SUPPORT,6,6,14,10578,9080,32031,13858,16115,10324,53,22,1,True
1796554795,25815688,22,SILVER,BOTTOM,DUO_CARRY,3,7,15,10695,8829,101361,19365,17911,1469,534,8,0,True
1796554795,57326696,105,UNRANKED,MIDDLE,SOLO,15,7,4,13549,12475,114033,24448,20599,766,100,3,0,True
1796554795,48647556,39,UNRANKED,TOP,SOLO,3,8,3,8784,7878,75975,15240,24866,5277,226,6,0,False
1796554795,52959155,268,SILVER,MIDDLE,SOLO,5,11,11,10581,8795,98907,19518,24650,736,99,4,1,False
1796554795,46225273,67,SILVER,BOTTOM,DUO_CARRY,6,7,4,10037,9830,77157,13469,20612,1082,25,5,0,False
1796554795,29431533,143,UNRANKED,BOTTOM,DUO_SUPPORT,2,5,9,9240,9025,60936,14547,14422,40,589,8,0,False
1796554795,51061062,60,SILVER,JUNGLE,NONE,8,7,3,12249,11450,165653,22100,24218,2030,1441,8,3,False
1796583408,22803785,157,GOLD,MIDDLE,SOLO,15,8,5,15797,13640,222613,35101,25043,542,120,6,0,True
1796583408,37867661,31,SILVER,TOP,SOLO,7,4,8,13667,12110,231221,23338,32912,10404,657,7,0,True
1796583408,48652538,120,SILVER,JUNGLE,NONE,4,7,11,11062,10443,135862,14177,37137,3100,317,9,1,True
1796583408,47135252,412,SILVER,BOTTOM,DUO_SUPPORT,5,4,21,10718,8520,25997,13388,23178,1566,137,18,1,True
1796583408,66359108,18,SILVER,BOTTOM,DUO_CARRY,9,5,12,14270,12700,161662,27850,21057,3134,71,8,0,True
1796583408,45774889,154,SILVER,JUNGLE,NONE,6,5,9,11603,10475,158126,27128,36921,31805,822,6,1,False
1796583408,37487759,222,SILVER,BOTTOM,DUO,12,10,6,13597,12950,148879,23542,21241,3008,203,6,0,False
1796583408,32219517,89,SILVER,BOTTOM,DUO,3,7,11,7943,7675,30386,9442,23368,2469,267,22,2,False
1796583408,38906153,103,SILVER,MIDDLE,SOLO,5,10,9,10117,9275,95329,23670,24670,2987,33,12,0,False
1796583408,63910142,86,UNRANKED,TOP,SOLO,2,8,6,8699,8157,96854,16355,34911,3200,107,7,0,False
1797058408,58669281,103,UNRANKED,MIDDLE,SOLO,11,2,16,14502,13430,165888,31804,17858,3362,52,6,0,True
1797058408,36334416,222,SILVER,BOTTOM,DUO_CARRY,14,5,12,14596,10460,167076,30532,18906,3036,198,0,0,True
1797058408,47565897,5,SILVER,JUNGLE,NONE,10,4,8,13303,12695,143886,18967,29583,7066,775,4,1,True
1797058408,32219517,89,SILVER,BOTTOM,DUO_SUPPORT,2,6,19,9323,8140,36396,8456,22967,2598,66,18,2,True
1797058408,46622324,122,SILVER,TOP,SOLO,4,6,9,12576,11643,172742,20478,28493,3198,309,11,1,True
1797058408,29623743,114,SILVER,TOP,SOLO,3,8,4,10290,9550,128439,12331,36676,4253,85,7,0,False
1797058408,44150974,157,GOLD,MIDDLE,SOLO,3,9,3,11317,10945,196589,16010,25611,814,318,6,0,False
1797058408,38903725,81,SILVER,BOTTOM,DUO_CARRY,7,9,6,10609,9778,89545,22288,21547,1861,0,4,0,False
1797058408,21062177,35,UNRANKED,JUNGLE,NONE,6,10,4,10240,10112,119306,17513,28210,1572,1004,9,0,False
1797058408,37064867,412,SILVER,BOTTOM,DUO_SUPPORT,4,5,9,9421,9090,42262,12201,30333,4407,532,18,3,False
1797143455,47154787,53,SILVER,BOTTOM,DUO_SUPPORT,2,10,9,9250,8530,38010,10145,29611,2854,271,24,6,False
1797143455,42775518,51,SILVER,BOTTOM,DUO_CARRY,7,8,5,13664,11245,216088,26972,20302,1769,39,7,0,False
1797143455,27079987,122,SILVER,TOP,SOLO,4,6,3,13029,12620,231090,17589,33282,3003,214,11,0,False
1797143455,32949917,238,SILVER,MIDDLE,SOLO,11,12,4,12669,12002,149009,25358,31603,456,180,11,0,False
1797143455,35254516,77,SILVER,JUNGLE,NONE,2,8,9,11363,10500,141105,8124,39572,726,2190,11,0,False
1797143455,37246246,81,GOLD,BOTTOM,DUO_CARRY,19,4,13,19066,17163,271417,46870,18862,2497,444,7,2,True
1797143455,59676698,91,UNRANKED,MIDDLE,SOLO,9,9,12,13418,11310,132612,20639,24063,396,742,10,1,True
1797143455,54450557,25,SILVER,BOTTOM,DUO_SUPPORT,4,7,22,13422,11880,59302,15216,23723,420,312,44,5,True
1797143455,56907520,19,BRONZE,JUNGLE,NONE,8,5,11,14726,12535,184932,13389,41143,17471,834,9,1,True
1797143455,32219517,31,SILVER,TOP,SOLO,4,1,7,13826,12914,226366,15356,19834,7399,1156,8,1,True
1801413007,43243667,61,SILVER,MIDDLE,SOLO,4,5,6,11509,11020,154331,13626,14768,1475,2067,6,2,False
1801413007,34000338,57,SILVER,TOP,SOLO,1,10,4,9104,8795,138539,17676,34574,4637,596,10,1,False
1801413007,34294500,25,SILVER,BOTTOM,DUO_SUPPORT,3,10,10,8588,7960,26423,10178,17892,793,131,28,1,False
1801413007,44008886,19,SILVER,JUNGLE,NONE,3,10,7,9427,8505,82278,9090,35008,10687,438,8,4,False
1801413007,33381077,51,BRONZE,BOTTOM,DUO_CARRY,10,3,6,11697,11345,107119,19618,11224,1460,76,5,1,False
1801413007,32219517,131,SILVER,MIDDLE,SOLO,7,5,7,12067,11355,157450,17130,18054,582,56,11,0,True
1801413007,26552361,67,SILVER,BOTTOM,DUO_CARRY,15,4,5,14661,13310,135631,21270,16484,1625,111,5,3,True
1801413007,38812541,9,SILVER,JUNGLE,NONE,9,4,10,16081,13445,276486,23948,31068,20194,659,9,1,True
1801413007,43933925,122,SILVER,TOP,SOLO,7,2,5,13575,13650,217249,22303,25916,1908,110,8,1,True
1801413007,38868244,89,BRONZE,BOTTOM,DUO_SUPPORT,0,6,19,9418,8430,37045,7662,26281,3603,59,28,7,True
1801759657,31179447,41,SILVER,TOP,SOLO,8,4,6,17520,16353,314125,23627,29783,2618,2405,9,2,False
1801759657,45421342,22,SILVER,BOTTOM,DUO,15,10,11,16281,15045,170912,34899,25071,3753,746,9,1,False
1801759657,36545728,89,SILVER,BOTTOM,DUO,1,7,20,10256,9795,43856,12264,34909,4336,476,33,2,False
1801759657,31403452,127,UNRANKED,MIDDLE,SOLO,3,12,6,9836,9810,108925,20778,33354,425,372,4,0,False
1801759657,28809984,19,SILVER,JUNGLE,NONE,6,13,11,11747,11270,107077,18375,42517,11081,489,8,1,False
1801759657,29461700,17,GOLD,JUNGLE,NONE,13,6,7,14687,13260,176484,29618,23886,1997,788,8,2,True
1801759657,27382228,50,SILVER,MIDDLE,SOLO,17,6,9,15742,14380,154161,37132,43367,19765,372,6,0,True
1801759657,21482263,122,GOLD,TOP,SOLO,6,3,9,15774,14373,224961,18634,29990,4824,258,7,0,True
1801759657,32219517,37,SILVER,BOTTOM,DUO_SUPPORT,3,9,22,12391,10830,34183,16778,22234,14689,149,24,2,True
1801759657,35030651,429,SILVER,BOTTOM,DUO_CARRY,7,9,16,15050,13536,174420,28575,29453,2702,290,6,0,True
1801797039,398841,20,SILVER,MIDDLE,SOLO,8,7,9,13401,12775,158704,35537,44847,14142,1094,5,3,False
1801797039,32936042,51,GOLD,BOTTOM,DUO_CARRY,9,8,9,17087,16355,298723,40665,31210,4034,221,4,1,False
1801797039,32219517,75,SILVER,TOP,SOLO,5,10,9,14783,14960,184483,25647,36440,180,3090,5,0,False
1801797039,45381623,89,UNRANKED,BOTTOM,DUO_SUPPORT,1,9,13,10669,10015,47043,10933,32986,4636,1466,13,1,False
1801797039,32313374,107,SILVER,JUNGLE,NONE,7,11,8,13202,12463,170022,17543,38076,4304,1014,11,2,False
1801797039,45363820,126,SILVER,MIDDLE,SOLO,12,7,13,16191,14315,207133,45294,23663,164,221,9,0,True
1801797039,20834022,67,GOLD,TOP,SOLO,15,4,10,18348,16075,261476,41366,33384,4749,321,5,1,True
1801797039,47012086,412,SILVER,BOTTOM,DUO_SUPPORT,3,7,23,11967,10760,39874,12635,35609,5627,212,29,5,True
1801797039,35795351,18,BRONZE,BOTTOM,DUO_CARRY,8,8,14,16683,16445,243706,22609,24803,3090,106,7,1,True
1801797039,23120040,79,SILVER,JUNGLE,NONE,7,4,17,15210,13220,173725,20761,49426,12178,1106,7,0,True
1802385397,30907492,67,SILVER,BOTTOM,DUO_CARRY,1,0,5,8353,6865,88646,5826,7299,978,171,6,2,True
1802385397,26580907,412,SILVER,BOTTOM,DUO_SUPPORT,2,0,7,5803,3940,15142,3510,8007,0,83,11,4,True
1802385397,48716844,64,SILVER,JUNGLE,NONE,10,1,7,10026,8260,102143,14599,18355,1396,526,3,1,True
1802385397,32306104,86,BRONZE,TOP,SOLO,5,3,5,9319,9037,85593,12224,18254,0,92,2,0,True
1802385397,50263677,268,BRONZE,MIDDLE,SOLO,9,4,9,9985,8770,94683,19517,9698,606,140,7,0,True
1802385397,41966754,75,SILVER,TOP,SOLO,1,8,3,5612,5493,45141,7390,17937,868,107,5,0,False
1802385397,42694938,429,SILVER,BOTTOM,DUO_CARRY,0,2,2,6178,6145,54768,3600,6912,882,170,5,2,False
1802385397,32219517,131,SILVER,MIDDLE,SOLO,2,10,2,5416,4990,54344,8211,16132,209,32,8,0,False
1802385397,32845968,53,SILVER,BOTTOM,DUO_SUPPORT,0,4,0,3864,3120,13778,3109,11710,807,48,20,1,False
1802385397,25579570,32,SILVER,JUNGLE,NONE,5,3,0,7318,7165,79918,7199,15554,868,179,8,0,False
1802430274,54429453,103,BRONZE,MIDDLE,SOLO,6,7,2,9028,8450,99617,16075,16831,1167,72,6,1,False
1802430274,29246012,51,SILVER,BOTTOM,DUO_CARRY,3,4,7,10324,10110,148073,17185,18390,1750,51,4,0,False
1802430274,43385408,39,SILVER,TOP,SOLO,4,10,5,9844,9528,97308,13471,33839,7886,59,12,0,False
1802430274,27390689,59,SILVER,JUNGLE,NONE,2,3,6,8421,7570,88259,7536,25012,2632,653,4,1,False
1802430274,42701967,25,UNRANKED,BOTTOM,DUO_SUPPORT,1,8,9,8186,7760,43206,11563,18392,2034,175,15,2,False
1802430274,27364346,62,SILVER,JUNGLE,NONE,5,2,12,11186,9797,102825,10357,17515,1625,192,15,0,True
1802430274,44233189,1,SILVER,MIDDLE,SOLO,9,3,6,12352,11445,110676,20435,16319,958,86,11,0,True
1802430274,22011786,86,GOLD,TOP,SOLO,9,1,9,12022,11200,129874,19888,20972,2595,60,7,0,True
1802430274,32219517,37,SILVER,BOTTOM,DUO_SUPPORT,2,3,21,10582,9970,34008,15152,14625,11790,48,16,0,True
1802430274,44344380,222,SILVER,BOTTOM,DUO_CARRY,6,7,9,11386,9035,135434,15564,19925,2506,46,9,1,True
1803383281,45696428,51,SILVER,BOTTOM,DUO_CARRY,7,2,6,13731,12550,237940,29338,20040,2567,248,6,1,False
1803383281,45654380,37,SILVER,BOTTOM,DUO_SUPPORT,1,8,11,8678,8350,20854,12459,25056,10935,44,12,1,False
1803383281,39791011,39,UNRANKED,TOP,SOLO,6,8,3,10693,10653,92077,12110,35878,6800,856,10,0,False
1803383281,65193613,238,UNRANKED,MIDDLE,SOLO,3,13,4,10357,9710,141430,9490,28474,768,268,7,0,False
1803383281,32219517,254,SILVER,JUNGLE,NONE,1,11,7,9444,8440,117531,7639,35150,1348,339,1,3,False
1803383281,53904719,236,SILVER,BOTTOM,DUO_CARRY,9,1,10,14365,12995,207219,26512,15317,2341,157,4,0,True
1803383281,19712543,113,SILVER,JUNGLE,NONE,3,3,13,13951,11515,196641,10489,39369,1229,862,6,0,True
1803383281,38742563,4,GOLD,MIDDLE,SOLO,15,7,12,15328,13080,147042,34760,19946,1072,109,5,0,True
1803383281,39716885,1,UNRANKED,BOTTOM,DUO_SUPPORT,5,5,12,10063,8910,59924,14858,19750,1704,72,21,1,True
1803383281,46881306,17,UNRANKED,TOP,SOLO,10,2,7,13689,12540,162544,34069,11089,929,387,6,0,True
1803413072,51438931,22,SILVER,BOTTOM,DUO_CARRY,11,9,14,20478,23690,328686,36674,26535,3203,1438,0,2,False
1803413072,32219517,31,SILVER,TOP,SOLO,5,5,11,14666,15740,210502,16643,40130,7960,1855,9,0,False
1803413072,46543361,5,GOLD,JUNGLE,NONE,5,14,16,15721,13680,227280,22429,53859,10141,1299,13,4,False
1803413072,40008084,42,GOLD,MIDDLE,SOLO,12,3,9,18589,17270,304494,58628,20878,1786,24,13,1,False
1803413072,43743625,25,BRONZE,BOTTOM,DUO_SUPPORT,2,8,21,13860,12965,39658,16640,27253,1746,181,40,1,False
1803413072,32311369,112,GOLD,MIDDLE,SOLO,6,6,12,15314,13350,224552,27642,28599,1409,124,14,0,True
1803413072,37279571,267,SILVER,BOTTOM,DUO_SUPPORT,0,6,18,12278,11405,42433,13494,23385,13044,550,42,2,True
1803413072,32034114,79,GOLD,JUNGLE,NONE,6,7,16,15473,13900,190289,16761,51803,12431,1269,3,3,True
1803413072,25009206,81,SILVER,BOTTOM,DUO_CARRY,11,6,11,16491,14003,190507,36937,33355,4704,189,12,2,True
1803413072,50161643,80,SILVER,TOP,SOLO,16,10,6,17842,18580,230048,34516,41282,2134,122,10,1,True
1803671826,21839421,20,BRONZE,JUNGLE,NONE,11,5,20,19138,14842,296781,28805,58284,20130,3411,7,0,True
1803671826,20678488,8,SILVER,MIDDLE,SOLO,18,11,10,18770,15450,262686,50731,62229,32155,451,12,0,True
1803671826,47320998,31,SILVER,TOP,SOLO,6,7,14,15762,14855,213053,24958,53171,11804,1940,7,0,True
1803671826,20287947,25,UNRANKED,BOTTOM,DUO_SUPPORT,1,11,27,14432,13255,59066,19145,30765,2342,188,43,9,True
1803671826,31115404,15,SILVER,BOTTOM,DUO_CARRY,10,15,19,17810,17575,231801,33017,35796,4569,65,6,0,True
1803671826,53143357,80,BRONZE,JUNGLE,NONE,13,8,10,17436,16315,249097,29074,41520,7055,385,7,0,False
1803671826,36843043,91,SILVER,MIDDLE,SOLO,12,14,7,16581,16150,234841,33419,36843,1774,913,13,1,False
1803671826,32219517,89,SILVER,BOTTOM,DUO_SUPPORT,3,10,29,14494,14165,82969,29287,50268,3571,171,32,2,False
1803671826,52285139,126,SILVER,TOP,SOLO,8,6,12,16313,15625,228790,37797,35344,9117,382,15,0,False
1803671826,50846220,222,SILVER,BOTTOM,DUO_CARRY,13,8,20,19204,18680,322258,60641,29988,5267,281,5,1,False
1803698210,48051985,25,SILVER,BOTTOM,DUO_SUPPORT,4,2,21,10637,9295,31099,14315,14811,1138,156,21,3,True
1803698210,49173093,17,UNRANKED,TOP,SOLO,5,2,4,11733,9515,198661,22028,11482,396,1089,7,0,True
1803698210,262975,104,UNRANKED,BOTTOM,DUO_CARRY,11,3,14,12811,10550,113130,21035,13665,4427,120,4,2,True
1803698210,35182328,92,UNRANKED,MIDDLE,SOLO,13,6,6,12314,11627,126317,19231,17408,1074,147,11,1,True
1803698210,32219517,59,SILVER,JUNGLE,NONE,9,4,18,12301,9947,104397,13899,22002,2733,509,7,1,True
1803698210,42787314,222,SILVER,BOTTOM,DUO_CARRY,8,9,4,9964,8715,89388,16092,18127,2311,48,3,2,False
1803698210,21288541,14,SILVER,TOP,SOLO,5,6,3,8996,8710,116142,14028,24929,10933,1293,3,0,False
1803698210,45446112,69,SILVER,MIDDLE,SOLO,3,10,1,6608,6190,52227,8315,14440,1057,2697,6,0,False
1803698210,69253,79,SILVER,JUNGLE,NONE,1,7,5,6891,5810,65158,7510,25574,4244,408,3,1,False
1803698210,45421755,20,SILVER,BOTTOM,DUO_SUPPORT,0,10,6,5912,5235,28949,4195,26002,1863,880,21,2,False
1804483966,39973474,96,SILVER,BOTTOM,DUO_CARRY,9,4,14,17975,15733,242544,37976,29458,4869,822,7,0,True
1804483966,41109272,50,SILVER,MIDDLE,SOLO,10,8,20,17956,15250,206833,37245,46248,23071,404,9,2,True
1804483966,50657076,79,SILVER,JUNGLE,NONE,8,4,13,16442,14485,223733,20270,44081,14634,2150,8,3,True
1804483966,20556329,89,SILVER,BOTTOM,DUO_SUPPORT,1,5,15,10431,9420,50457,6904,30318,5130,507,24,1,True
1804483966,48971825,102,GOLD,TOP,SOLO,13,7,10,18936,17013,258025,34589,42954,6991,632,6,0,True
1804483966,32219517,59,SILVER,JUNGLE,NONE,5,9,13,14056,13795,219235,22126,45977,1781,1124,10,0,False
1804483966,23267315,150,GOLD,TOP,SOLO,7,11,9,15421,13910,234907,38129,47392,5507,1054,6,1,False
1804483966,53130365,222,SILVER,BOTTOM,DUO_CARRY,6,7,6,13427,13255,171721,17009,24037,3634,55,3,3,False
1804483966,46304225,25,UNRANKED,BOTTOM,DUO_SUPPORT,0,7,14,11161,10625,82330,16211,27745,3908,145,29,1,False
1804483966,185130,61,SILVER,MIDDLE,SOLO,10,8,12,15751,14600,222341,44318,24453,910,1591,16,0,False
1806372896,32219517,59,SILVER,JUNGLE,NONE,1,5,5,8346,7235,84949,5069,18712,1217,466,2,2,False
1806372896,40980368,55,SILVER,MIDDLE,SOLO,3,11,2,7916,7165,62432,7830,19333,382,1,5,0,False
1806372896,58798409,53,UNRANKED,BOTTOM,DUO_SUPPORT,0,9,2,5554,5125,12555,5532,16901,360,239,13,2,False
1806372896,25928974,8,SILVER,TOP,SOLO,4,5,2,9765,9075,130119,12914,19899,8720,48,9,0,False
1806372896,35082195,429,SILVER,BOTTOM,DUO_CARRY,2,10,0,8396,7775,119929,9720,15751,348,231,5,0,False
1806372896,66479114,122,PLATINUM,TOP,SOLO,6,4,6,11107,8698,148267,16831,21701,1715,79,5,0,True
1806372896,45199588,76,GOLD,MIDDLE,SOLO,8,1,7,10213,9070,115646,16934,11019,4766,44,16,0,True
1806372896,38067818,77,SILVER,JUNGLE,NONE,16,3,4,14681,13050,192512,18292,23749,1155,884,8,5,True
1806372896,53940446,81,BRONZE,BOTTOM,DUO_CARRY,9,0,10,12063,10340,137186,17965,8096,843,325,5,1,True
1806372896,43920988,412,SILVER,BOTTOM,DUO_SUPPORT,1,2,18,8702,7410,28142,5249,13034,1736,110,16,2,True
1751550160,41666274,254,SILVER,JUNGLE,NONE,6,10,11,11067,10750,138272,18801,32869,4379,497,10,1,False
1751550160,23703502,84,SILVER,MIDDLE,SOLO,5,12,9,9434,7690,65937,15154,28096,189,702,8,2,False
1751550160,28684666,110,BRONZE,BOTTOM,DUO_CARRY,8,5,8,13259,12555,169221,24403,20254,2617,564,4,1,False
1751550160,47697064,54,GOLD,BOTTOM,DUO_SUPPORT,2,12,18,10317,8430,74741,13220,26181,1340,575,11,1,False
1751550160,23193998,17,SILVER,TOP,SOLO,6,6,6,11159,10430,121223,33722,22066,651,553,2,1,False
1751550160,20801285,111,UNRANKED,JUNGLE,NONE,6,6,18,13262,11935,112712,14770,31433,2518,1690,13,1,True
1751550160,47508803,9,SILVER,MIDDLE,SOLO,12,11,10,12351,10150,108112,25451,35902,12518,354,8,2,True
1751550160,20772049,86,GOLD,TOP,SOLO,5,2,4,12920,11485,122501,13266,29581,2053,145,8,3,True
1751550160,21379080,89,SILVER,BOTTOM,DUO_SUPPORT,6,5,23,11801,9495,36641,12433,24302,1378,861,28,2,True
1751550160,43920988,236,SILVER,BOTTOM,DUO_CARRY,16,3,17,19393,16920,269317,40967,20706,3792,374,7,2,True
1755743102,36454587,89,SILVER,BOTTOM,DUO_SUPPORT,1,6,21,10924,9540,40393,10938,26331,2630,105,16,0,True
1755743102,58753089,98,SILVER,JUNGLE,NONE,4,6,15,11914,10120,125899,7585,32973,346,441,9,0,True
1755743102,55912084,429,SILVER,BOTTOM,DUO_CARRY,9,6,13,15866,13610,219833,26257,15667,1945,445,3,0,True
1755743102,43920988,74,SILVER,MIDDLE,SOLO,11,4,5,14515,12365,154468,37985,15048,0,101,7,0,True
1755743102,23513869,80,SILVER,TOP,SOLO,7,6,9,11412,9935,81682,14999,18388,707,69,13,0,True
1755743102,22206033,58,UNRANKED,TOP,SOLO,9,6,4,12156,11312,129957,15939,35148,4780,1032,15,2,False
1755743102,37732761,23,SILVER,JUNGLE,NONE,6,9,11,13904,12925,209019,10156,42276,7947,3420,9,0,False
1755743102,43445710,67,SILVER,BOTTOM,DUO_CARRY,8,5,7,12469,11925,151783,16860,22364,2473,1140,2,1,False
1755743102,41937422,7,SILVER,BOTTOM,DUO_SUPPORT,2,7,10,9116,7310,32547,10119,15745,261,1713,8,1,False
1755743102,50929400,85,SILVER,MIDDLE,SOLO,2,6,9,10506,9645,118331,18369,17950,1786,2245,3,1,False
1755759278,40638436,1,SILVER,MIDDLE,SOLO,10,9,17,19583,17437,313868,67802,35794,1782,217,18,1,True
1755759278,22372444,98,SILVER,TOP,SOLO,7,4,17,17216,15630,147899,21063,55606,4383,204,10,2,True
1755759278,44514429,104,SILVER,BOTTOM,DUO_CARRY,13,6,10,21506,17520,361378,45514,26920,3545,401,5,1,True
1755759278,43920988,54,SILVER,JUNGLE,NONE,4,6,11,16116,13240,242895,17633,46761,2043,1787,10,1,True
1755759278,22633296,37,SILVER,BOTTOM,DUO_SUPPORT,3,8,24,13741,11945,51372,25142,29692,18246,65,38,2,True
1755759278,53741129,59,GOLD,JUNGLE,NONE,4,6,16,19111,18145,280425,19503,45440,6564,1180,18,4,False
1755759278,24665496,25,UNRANKED,MIDDLE,SOLO,5,9,16,15862,14590,182804,32397,45229,1350,262,22,0,False
1755759278,24371683,236,GOLD,BOTTOM,DUO_CARRY,15,5,5,22789,18285,416170,43711,33345,8405,378,16,2,False
1755759278,47805873,31,SILVER,TOP,SOLO,8,8,11,19078,16625,332200,47862,59898,14852,1961,10,0,False
1755759278,24020580,412,SILVER,BOTTOM,DUO_SUPPORT,1,9,22,15397,15765,59780,11267,40196,3234,161,40,2,False
1756328722,31899493,89,SILVER,BOTTOM,DUO_SUPPORT,2,7,20,11590,10915,37119,10240,40714,2775,97,32,0,False
1756328722,26679450,62,SILVER,JUNGLE,NONE,3,9,13,13931,13555,166424,18803,37359,2761,210,14,1,False
1756328722,32350017,104,SILVER,BOTTOM,DUO_CARRY,19,6,6,19958,17845,255949,44621,27014,5216,335,11,0,False
1756328722,43920988,74,SILVER,MIDDLE,SOLO,2,9,8,12078,11315,154402,25406,28141,0,152,7,0,False
1756328722,21701418,82,GOLD,TOP,SOLO,2,8,2,12746,11860,194039,24661,27345,5138,536,6,1,False
1756328722,39061244,7,SILVER,MIDDLE,SOLO,10,2,11,15425,14490,171698,32875,26486,2120,3005,13,0,True
1756328722,48612251,25,SILVER,BOTTOM,DUO_SUPPORT,1,7,13,11450,10825,38520,12808,25583,3765,377,27,2,True
1756328722,47360191,13,SILVER,TOP,SOLO,8,8,16,14627,13200,172661,32729,38937,637,2215,13,1,True
1756328722,25763753,254,SILVER,JUNGLE,NONE,12,6,9,19801,19598,323164,25100,35947,6313,1827,16,1,True
1756328722,35631274,222,BRONZE,BOTTOM,DUO_CARRY,8,5,7,16501,14800,233620,27501,22279,4052,997,10,1,True
1756394075,28769967,53,BRONZE,BOTTOM,DUO_SUPPORT,3,10,17,10185,9875,36032,12267,30477,2458,1041,28,1,False
1756394075,29350366,32,BRONZE,JUNGLE,NONE,5,11,14,12064,11315,140654,13716,44695,3305,217,5,2,False
1756394075,43920988,101,SILVER,MIDDLE,SOLO,11,13,10,12238,11445,130098,32813,29223,1361,252,7,0,False
1756394075,36920026,104,SILVER,BOTTOM,DUO_CARRY,11,8,6,14576,13720,177871,21524,26755,5245,211,6,1,False
1756394075,36900155,80,SILVER,TOP,SOLO,0,14,6,9607,8927,125371,12901,31541,833,73,6,1,False
1756394075,46052152,222,SILVER,BOTTOM,DUO,4,8,19,13570,12530,156958,20058,18982,2145,44,9,0,True
1756394075,39709811,238,GOLD,MIDDLE,SOLO,22,7,8,17026,14820,164088,41090,27658,3115,129,12,0,True
1756394075,50969498,19,BRONZE,JUNGLE,NONE,9,5,12,13449,12320,114109,12147,31372,14986,479,2,0,True
1756394075,50645313,68,GOLD,TOP,SOLO,11,6,9,13344,11975,138036,30080,26358,837,754,19,1,True
1756394075,42008362,25,SILVER,BOTTOM,DUO,10,4,22,14661,13805,110890,32920,20553,1712,254,9,3,True
1756715128,37230438,8,UNRANKED,TOP,SOLO,7,18,17,14856,14065,149766,30692,52580,21954,950,9,0,True
1756715128,22967151,77,SILVER,JUNGLE,NONE,11,7,18,20502,17170,322791,23074,50108,6667,1314,11,1,True
1756715128,26692460,54,SILVER,MIDDLE,SOLO,11,3,14,16716,15495,168865,35760,25638,0,2369,12,0,True
1756715128,45533881,25,SILVER,BOTTOM,DUO_SUPPORT,6,9,34,16617,17685,69545,27472,28911,272,190,41,2,True
1756715128,65641558,18,UNRANKED,BOTTOM,DUO_CARRY,22,10,17,23836,17825,344315,57057,48158,10722,588,22,3,True
1756715128,28702133,59,SILVER,MIDDLE,SOLO,15,8,14,21070,18458,340939,45739,51644,8293,673,17,0,False
1756715128,19769831,80,SILVER,TOP,SOLO,8,15,16,15092,15580,174900,40463,50493,1658,123,8,0,False
1756715128,55903125,37,SILVER,BOTTOM,DUO_SUPPORT,9,9,18,15547,15430,81975,33721,37025,14294,171,30,11,False
1756715128,32324063,11,SILVER,JUNGLE,NONE,11,16,8,16939,15475,229041,25041,51174,5398,376,16,3,False
1756715128,43920988,236,SILVER,BOTTOM,DUO_CARRY,4,9,13,16024,14190,249363,20324,36246,3965,103,10,1,False
1756818502,23664495,104,SILVER,BOTTOM,DUO_CARRY,10,6,13,16611,14075,199165,28024,18535,3927,201,9,0,True
1756818502,55969668,5,UNRANKED,JUNGLE,NONE,11,5,10,14391,14022,163739,16534,37543,8227,991,9,1,True
1756818502,23931310,412,SILVER,BOTTOM,DUO_SUPPORT,2,11,25,11313,10450,26443,10786,29944,1844,221,34,3,True
1756818502,38998224,101,SILVER,MIDDLE,SOLO,9,3,20,15118,11640,184472,40302,12454,977,391,9,0,True
1756818502,37251138,120,SILVER,TOP,SOLO,4,6,10,13610,13493,152736,11404,28452,6812,251,9,0,True
1756818502,45723553,53,SILVER,BOTTOM,DUO_SUPPORT,3,9,17,10915,10735,34887,16006,29388,1063,154,32,1,False
1756818502,43920988,31,SILVER,TOP,SOLO,15,5,7,16485,15825,218445,34088,32298,4562,1278,11,1,False
1756818502,36841936,24,SILVER,JUNGLE,NONE,2,9,5,10024,9315,115568,7665,23861,604,200,8,0,False
1756818502,39919510,43,UNRANKED,MIDDLE,SOLO,0,7,6,8228,8170,72865,11992,23814,720,304,8,0,False
1756818502,37774841,67,SILVER,BOTTOM,DUO_CARRY,11,6,6,14030,12870,140952,20192,22453,3099,140,4,0,False
1756895573,43920988,31,SILVER,TOP,SOLO,6,6,8,13216,11295,202970,19863,29256,5751,994,4,0,True
