@RELATION lol_synergy

@ATTRIBUTE champion1 {MonkeyKing,Jax,Shaco,Warwick,Nidalee,Zyra,Brand,Rammus,Corki,Braum,Anivia,Tryndamere,MissFortune,Blitzcrank,Yorick,Xerath,Sivir,Riven,Orianna,Gangplank,Malphite,Poppy,Karthus,Jayce,Nunu,Trundle,Sejuani,Graves,Morgana,Gnar,Lux,Shyvana,Renekton,Fiora,Jinx,Kalista,Fizz,Kassadin,Sona,Irelia,Viktor,Cassiopeia,Maokai,Thresh,Kayle,Hecarim,Khazix,Olaf,Ziggs,Syndra,DrMundo,Karma,Annie,Akali,Leona,Yasuo,Kennen,Rengar,Ryze,Shen,Zac,Pantheon,Swain,Bard,Sion,Vayne,Nasus,TwistedFate,Chogath,Udyr,Lucian,Volibear,Caitlyn,Darius,Nocturne,Zilean,Azir,Rumble,Skarner,Teemo,Urgot,Amumu,Galio,Heimerdinger,Ashe,Velkoz,Singed,Varus,Twitch,Garen,Diana,MasterYi,Elise,Alistar,Katarina,Ekko,Mordekaiser,KogMaw,Aatrox,Draven,FiddleSticks,Talon,XinZhao,LeeSin,Taric,Malzahar,Lissandra,Tristana,RekSai,Vladimir,JarvanIV,Nami,Soraka,Veigar,Janna,Nautilus,Evelynn,Gragas,Zed,Vi,Lulu,Ahri,Quinn,Leblanc,Ezreal}
@ATTRIBUTE champion2 {MonkeyKing,Jax,Shaco,Warwick,Nidalee,Zyra,Brand,Rammus,Corki,Braum,Anivia,Tryndamere,MissFortune,Blitzcrank,Yorick,Xerath,Sivir,Riven,Orianna,Gangplank,Malphite,Poppy,Karthus,Jayce,Nunu,Trundle,Sejuani,Graves,Morgana,Gnar,Lux,Shyvana,Renekton,Fiora,Jinx,Kalista,Fizz,Kassadin,Sona,Irelia,Viktor,Cassiopeia,Maokai,Thresh,Kayle,Hecarim,Khazix,Olaf,Ziggs,Syndra,DrMundo,Karma,Annie,Akali,Leona,Yasuo,Kennen,Rengar,Ryze,Shen,Zac,Pantheon,Swain,Bard,Sion,Vayne,Nasus,TwistedFate,Chogath,Udyr,Lucian,Volibear,Caitlyn,Darius,Nocturne,Zilean,Azir,Rumble,Skarner,Teemo,Urgot,Amumu,Galio,Heimerdinger,Ashe,Velkoz,Singed,Varus,Twitch,Garen,Diana,MasterYi,Elise,Alistar,Katarina,Ekko,Mordekaiser,KogMaw,Aatrox,Draven,FiddleSticks,Talon,XinZhao,LeeSin,Taric,Malzahar,Lissandra,Tristana,RekSai,Vladimir,JarvanIV,Nami,Soraka,Veigar,Janna,Nautilus,Evelynn,Gragas,Zed,Vi,Lulu,Ahri,Quinn,Leblanc,Ezreal}
@ATTRIBUTE victory {WIN,LOSS}

@DATA
Hecarim,Ashe,LOSS
Hecarim,Alistar,LOSS
Khazix,Hecarim,LOSS
Khazix,Anivia,LOSS
Khazix,Ashe,LOSS
Khazix,Alistar,LOSS
Anivia,Hecarim,LOSS
Anivia,Khazix,LOSS
Anivia,Ashe,LOSS
Anivia,Alistar,LOSS
Ashe,Hecarim,LOSS
Ashe,Khazix,LOSS
Ashe,Anivia,LOSS
Ashe,Alistar,LOSS
Alistar,Hecarim,LOSS
Alistar,Khazix,LOSS
Alistar,Anivia,LOSS
Alistar,Ashe,LOSS
Ryze,Fizz,WIN
Ryze,Chogath,WIN
Ryze,Jinx,WIN
Ryze,Soraka,WIN
Fizz,Ryze,WIN
Fizz,Chogath,WIN
Fizz,Jinx,WIN
Fizz,Soraka,WIN
Chogath,Ryze,WIN
Chogath,Fizz,WIN
Chogath,Jinx,WIN
Chogath,Soraka,WIN
Jinx,Ryze,WIN
Jinx,Fizz,WIN
Jinx,Chogath,WIN
Jinx,Soraka,WIN
Soraka,Ryze,WIN
Soraka,Fizz,WIN
Soraka,Chogath,WIN
Soraka,Jinx,WIN
Rumble,LeeSin,LOSS
Rumble,Ezreal,LOSS
Rumble,Vayne,LOSS
Rumble,Lulu,LOSS
LeeSin,Rumble,LOSS
LeeSin,Ezreal,LOSS
LeeSin,Vayne,LOSS
LeeSin,Lulu,LOSS
Ezreal,Rumble,LOSS
Ezreal,LeeSin,LOSS
Ezreal,Vayne,LOSS
Ezreal,Lulu,LOSS
Vayne,Rumble,LOSS
Vayne,LeeSin,LOSS
Vayne,Ezreal,LOSS
Vayne,Lulu,LOSS
Lulu,Rumble,LOSS
Lulu,LeeSin,LOSS
Lulu,Ezreal,LOSS
Lulu,Vayne,LOSS
Shyvana,Nunu,WIN
Shyvana,Ahri,WIN
Shyvana,Sivir,WIN
Shyvana,Sona,WIN
Nunu,Shyvana,WIN
Nunu,Ahri,WIN
Nunu,Sivir,WIN
Nunu,Sona,WIN
Ahri,Shyvana,WIN
Ahri,Nunu,WIN
Ahri,Sivir,WIN
Ahri,Sona,WIN
Sivir,Shyvana,WIN
Sivir,Nunu,WIN
Sivir,Ahri,WIN
Sivir,Sona,WIN
Sona,Shyvana,WIN
Sona,Nunu,WIN
Sona,Ahri,WIN
Sona,Sivir,WIN
Chogath,Vi,LOSS
Chogath,Diana,LOSS
Chogath,Draven,LOSS
Chogath,Janna,LOSS
Vi,Chogath,LOSS
Vi,Diana,LOSS
Vi,Draven,LOSS
Vi,Janna,LOSS
Diana,Chogath,LOSS
Diana,Vi,LOSS
Diana,Draven,LOSS
Diana,Janna,LOSS
Draven,Chogath,LOSS
Draven,Vi,LOSS
Draven,Diana,LOSS
Draven,Janna,LOSS
Janna,Chogath,LOSS
Janna,Vi,LOSS
Janna,Diana,LOSS
Janna,Draven,LOSS
Kayle,LeeSin,WIN
Kayle,Talon,WIN
Kayle,Sivir,WIN
Kayle,Thresh,WIN
LeeSin,Kayle,WIN
LeeSin,Talon,WIN
LeeSin,Sivir,WIN
LeeSin,Thresh,WIN
Talon,Kayle,WIN
Talon,LeeSin,WIN
Talon,Sivir,WIN
Talon,Thresh,WIN
Sivir,Kayle,WIN
Sivir,LeeSin,WIN
Sivir,Talon,WIN
Sivir,Thresh,WIN
Thresh,Kayle,WIN
Thresh,LeeSin,WIN
Thresh,Talon,WIN
Thresh,Sivir,WIN
Ryze,Aatrox,LOSS
Ryze,Ahri,LOSS
Ryze,Graves,LOSS
Ryze,Nami,LOSS
Aatrox,Ryze,LOSS
Aatrox,Ahri,LOSS
Aatrox,Graves,LOSS
Aatrox,Nami,LOSS
Ahri,Ryze,LOSS
Ahri,Aatrox,LOSS
Ahri,Graves,LOSS
Ahri,Nami,LOSS
Graves,Ryze,LOSS
Graves,Aatrox,LOSS
Graves,Ahri,LOSS
Graves,Nami,LOSS
Nami,Ryze,LOSS
Nami,Aatrox,LOSS
Nami,Ahri,LOSS
Nami,Graves,LOSS
Poppy,Nunu,WIN
Poppy,Varus,WIN
Poppy,Ezreal,WIN
Poppy,Janna,WIN
Nunu,Poppy,WIN
Nunu,Varus,WIN
Nunu,Ezreal,WIN
Nunu,Janna,WIN
Varus,Poppy,WIN
Varus,Nunu,WIN
Varus,Ezreal,WIN
Varus,Janna,WIN
Ezreal,Poppy,WIN
Ezreal,Nunu,WIN
Ezreal,Varus,WIN
Ezreal,Janna,WIN
Janna,Poppy,WIN
Janna,Nunu,WIN
Janna,Varus,WIN
Janna,Ezreal,WIN
Renekton,Amumu,LOSS
Renekton,Azir,LOSS
Renekton,Graves,LOSS
Renekton,Sona,LOSS
Amumu,Renekton,LOSS
Amumu,Azir,LOSS
Amumu,Graves,LOSS
Amumu,Sona,LOSS
Azir,Renekton,LOSS
Azir,Amumu,LOSS
Azir,Graves,LOSS
Azir,Sona,LOSS
Graves,Renekton,LOSS
Graves,Amumu,LOSS
Graves,Azir,LOSS
Graves,Sona,LOSS
Sona,Renekton,LOSS
Sona,Amumu,LOSS
Sona,Azir,LOSS
Sona,Graves,LOSS
Darius,Amumu,WIN
Darius,Ahri,WIN
Darius,Ezreal,WIN
Darius,Thresh,WIN
Amumu,Darius,WIN
Amumu,Ahri,WIN
Amumu,Ezreal,WIN
Amumu,Thresh,WIN
Ahri,Darius,WIN
Ahri,Amumu,WIN
Ahri,Ezreal,WIN
Ahri,Thresh,WIN
Ezreal,Darius,WIN
Ezreal,Amumu,WIN
Ezreal,Ahri,WIN
Ezreal,Thresh,WIN
Thresh,Darius,WIN
Thresh,Amumu,WIN
Thresh,Ahri,WIN
Thresh,Ezreal,WIN
Irelia,Evelynn,LOSS
Irelia,Zilean,LOSS
Irelia,Graves,LOSS
Irelia,Leona,LOSS
Evelynn,Irelia,LOSS
Evelynn,Zilean,LOSS
Evelynn,Graves,LOSS
Evelynn,Leona,LOSS
Zilean,Irelia,LOSS
Zilean,Evelynn,LOSS
Zilean,Graves,LOSS
Zilean,Leona,LOSS
Graves,Irelia,LOSS
Graves,Evelynn,LOSS
Graves,Zilean,LOSS
Graves,Leona,LOSS
Leona,Irelia,LOSS
Leona,Evelynn,LOSS
Leona,Zilean,LOSS
Leona,Graves,LOSS
Leblanc,Udyr,WIN
Leblanc,Gnar,WIN
Leblanc,Kalista,WIN
Leblanc,Thresh,WIN
Udyr,Leblanc,WIN
Udyr,Gnar,WIN
Udyr,Kalista,WIN
Udyr,Thresh,WIN
Gnar,Leblanc,WIN
Gnar,Udyr,WIN
Gnar,Kalista,WIN
Gnar,Thresh,WIN
Kalista,Leblanc,WIN
Kalista,Udyr,WIN
Kalista,Gnar,WIN
Kalista,Thresh,WIN
Thresh,Leblanc,WIN
Thresh,Udyr,WIN
Thresh,Gnar,WIN
Thresh,Kalista,WIN
Galio,Amumu,LOSS
Galio,Teemo,LOSS
Galio,Vayne,LOSS
Galio,Alistar,LOSS
Amumu,Galio,LOSS
Amumu,Teemo,LOSS
Amumu,Vayne,LOSS
Amumu,Alistar,LOSS
Teemo,Galio,LOSS
Teemo,Amumu,LOSS
Teemo,Vayne,LOSS
Teemo,Alistar,LOSS
Vayne,Galio,LOSS
Vayne,Amumu,LOSS
Vayne,Teemo,LOSS
Vayne,Alistar,LOSS
Alistar,Galio,LOSS
Alistar,Amumu,LOSS
Alistar,Teemo,LOSS
Alistar,Vayne,LOSS
Jayce,Amumu,WIN
Jayce,Annie,WIN
Jayce,Vayne,WIN
Jayce,Morgana,WIN
Amumu,Jayce,WIN
Amumu,Annie,WIN
Amumu,Vayne,WIN
Amumu,Morgana,WIN
Annie,Jayce,WIN
Annie,Amumu,WIN
Annie,Vayne,WIN
Annie,Morgana,WIN
Vayne,Jayce,WIN
Vayne,Amumu,WIN
Vayne,Annie,WIN
Vayne,Morgana,WIN
Morgana,Jayce,WIN
Morgana,Amumu,WIN
Morgana,Annie,WIN
Morgana,Vayne,WIN
Nasus,JarvanIV,LOSS
Nasus,Swain,LOSS
Nasus,Sivir,LOSS
Nasus,Leona,LOSS
JarvanIV,Nasus,LOSS
JarvanIV,Swain,LOSS
JarvanIV,Sivir,LOSS
JarvanIV,Leona,LOSS
Swain,Nasus,LOSS
Swain,JarvanIV,LOSS
Swain,Sivir,LOSS
Swain,Leona,LOSS
Sivir,Nasus,LOSS
Sivir,JarvanIV,LOSS
Sivir,Swain,LOSS
Sivir,Leona,LOSS
Leona,Nasus,LOSS
Leona,JarvanIV,LOSS
Leona,Swain,LOSS
Leona,Sivir,LOSS
Shen,Vi,WIN
Shen,Annie,WIN
Shen,Graves,WIN
Shen,Nautilus,WIN
Vi,Shen,WIN
Vi,Annie,WIN
Vi,Graves,WIN
Vi,Nautilus,WIN
Annie,Shen,WIN
Annie,Vi,WIN
Annie,Graves,WIN
Annie,Nautilus,WIN
Graves,Shen,WIN
Graves,Vi,WIN
Graves,Annie,WIN
Graves,Nautilus,WIN
Nautilus,Shen,WIN
Nautilus,Vi,WIN
Nautilus,Annie,WIN
Nautilus,Graves,WIN
MasterYi,Nunu,LOSS
MasterYi,Morgana,LOSS
MasterYi,Vayne,LOSS
MasterYi,Alistar,LOSS
Nunu,MasterYi,LOSS
Nunu,Morgana,LOSS
Nunu,Vayne,LOSS
Nunu,Alistar,LOSS
Morgana,MasterYi,LOSS
Morgana,Nunu,LOSS
Morgana,Vayne,LOSS
Morgana,Alistar,LOSS
Vayne,MasterYi,LOSS
Vayne,Nunu,LOSS
Vayne,Morgana,LOSS
Vayne,Alistar,LOSS
Alistar,MasterYi,LOSS
Alistar,Nunu,LOSS
Alistar,Morgana,LOSS
Alistar,Vayne,LOSS
Nasus,Rammus,WIN
Nasus,Fizz,WIN
Nasus,Ashe,WIN
Nasus,Janna,WIN
Rammus,Nasus,WIN
Rammus,Fizz,WIN
Rammus,Ashe,WIN
Rammus,Janna,WIN
Fizz,Nasus,WIN
Fizz,Rammus,WIN
Fizz,Ashe,WIN
Fizz,Janna,WIN
Ashe,Nasus,WIN
Ashe,Rammus,WIN
Ashe,Fizz,WIN
Ashe,Janna,WIN
Janna,Nasus,WIN
Janna,Rammus,WIN
Janna,Fizz,WIN
Janna,Ashe,WIN
Chogath,Udyr,LOSS
Chogath,Ahri,LOSS
Chogath,Vayne,LOSS
Chogath,Alistar,LOSS
Udyr,Chogath,LOSS
Udyr,Ahri,LOSS
Udyr,Vayne,LOSS
Udyr,Alistar,LOSS
Ahri,Chogath,LOSS
Ahri,Udyr,LOSS
Ahri,Vayne,LOSS
Ahri,Alistar,LOSS
Vayne,Chogath,LOSS
Vayne,Udyr,LOSS
Vayne,Ahri,LOSS
Vayne,Alistar,LOSS
Alistar,Chogath,LOSS
Alistar,Udyr,LOSS
Alistar,Ahri,LOSS
Alistar,Vayne,LOSS
Pantheon,Vi,WIN
Pantheon,Yasuo,WIN
Pantheon,Sivir,WIN
Pantheon,Janna,WIN
Vi,Pantheon,WIN
Vi,Yasuo,WIN
Vi,Sivir,WIN
Vi,Janna,WIN
Yasuo,Pantheon,WIN
Yasuo,Vi,WIN
Yasuo,Sivir,WIN
Yasuo,Janna,WIN
Sivir,Pantheon,WIN
Sivir,Vi,WIN
Sivir,Yasuo,WIN
Sivir,Janna,WIN
Janna,Pantheon,WIN
Janna,Vi,WIN
Janna,Yasuo,WIN
Janna,Sivir,WIN
Darius,RekSai,LOSS
Darius,Annie,LOSS
Darius,Jinx,LOSS
Darius,Thresh,LOSS
RekSai,Darius,LOSS
RekSai,Annie,LOSS
RekSai,Jinx,LOSS
RekSai,Thresh,LOSS
Annie,Darius,LOSS
Annie,RekSai,LOSS
Annie,Jinx,LOSS
Annie,Thresh,LOSS
Jinx,Darius,LOSS
Jinx,RekSai,LOSS
Jinx,Annie,LOSS
Jinx,Thresh,LOSS
Thresh,Darius,LOSS
Thresh,RekSai,LOSS
Thresh,Annie,LOSS
Thresh,Jinx,LOSS
Malphite,RekSai,WIN
Malphite,Viktor,WIN
Malphite,Vayne,WIN
Malphite,Bard,WIN
RekSai,Malphite,WIN
RekSai,Viktor,WIN
RekSai,Vayne,WIN
RekSai,Bard,WIN
Viktor,Malphite,WIN
Viktor,RekSai,WIN
Viktor,Vayne,WIN
Viktor,Bard,WIN
Vayne,Malphite,WIN
Vayne,RekSai,WIN
Vayne,Viktor,WIN
Vayne,Bard,WIN
Bard,Malphite,WIN
Bard,RekSai,WIN
Bard,Viktor,WIN
Bard,Vayne,WIN
Rumble,Vi,LOSS
Rumble,Cassiopeia,LOSS
Rumble,Ezreal,LOSS
Rumble,Alistar,LOSS
Vi,Rumble,LOSS
Vi,Cassiopeia,LOSS
Vi,Ezreal,LOSS
Vi,Alistar,LOSS
Cassiopeia,Rumble,LOSS
Cassiopeia,Vi,LOSS
Cassiopeia,Ezreal,LOSS
Cassiopeia,Alistar,LOSS
Ezreal,Rumble,LOSS
Ezreal,Vi,LOSS
Ezreal,Cassiopeia,LOSS
Ezreal,Alistar,LOSS
Alistar,Rumble,LOSS
Alistar,Vi,LOSS
Alistar,Cassiopeia,LOSS
Alistar,Ezreal,LOSS
Tryndamere,Shaco,WIN
Tryndamere,Zed,WIN
Tryndamere,Corki,WIN
Tryndamere,Lulu,WIN
Shaco,Tryndamere,WIN
Shaco,Zed,WIN
Shaco,Corki,WIN
Shaco,Lulu,WIN
Zed,Tryndamere,WIN
Zed,Shaco,WIN
Zed,Corki,WIN
Zed,Lulu,WIN
Corki,Tryndamere,WIN
Corki,Shaco,WIN
Corki,Zed,WIN
Corki,Lulu,WIN
Lulu,Tryndamere,WIN
Lulu,Shaco,WIN
Lulu,Zed,WIN
Lulu,Corki,WIN
MasterYi,Warwick,LOSS
MasterYi,Malzahar,LOSS
MasterYi,Sivir,LOSS
MasterYi,Thresh,LOSS
Warwick,MasterYi,LOSS
Warwick,Malzahar,LOSS
Warwick,Sivir,LOSS
Warwick,Thresh,LOSS
Malzahar,MasterYi,LOSS
Malzahar,Warwick,LOSS
Malzahar,Sivir,LOSS
Malzahar,Thresh,LOSS
Sivir,MasterYi,LOSS
Sivir,Warwick,LOSS
Sivir,Malzahar,LOSS
Sivir,Thresh,LOSS
Thresh,MasterYi,LOSS
Thresh,Warwick,LOSS
Thresh,Malzahar,LOSS
Thresh,Sivir,LOSS
Ryze,Evelynn,WIN
Ryze,Chogath,WIN
Ryze,Twitch,WIN
Ryze,Leona,WIN
Evelynn,Ryze,WIN
Evelynn,Chogath,WIN
Evelynn,Twitch,WIN
Evelynn,Leona,WIN
Chogath,Ryze,WIN
Chogath,Evelynn,WIN
Chogath,Twitch,WIN
Chogath,Leona,WIN
Twitch,Ryze,WIN
Twitch,Evelynn,WIN
Twitch,Chogath,WIN
Twitch,Leona,WIN
Leona,Ryze,WIN
Leona,Evelynn,WIN
Leona,Chogath,WIN
Leona,Twitch,WIN
Malphite,Zac,LOSS
Malphite,Ekko,LOSS
Malphite,Lucian,LOSS
Malphite,Thresh,LOSS
Zac,Malphite,LOSS
Zac,Ekko,LOSS
Zac,Lucian,LOSS
Zac,Thresh,LOSS
Ekko,Malphite,LOSS
Ekko,Zac,LOSS
Ekko,Lucian,LOSS
Ekko,Thresh,LOSS
Lucian,Malphite,LOSS
Lucian,Zac,LOSS
Lucian,Ekko,LOSS
Lucian,Thresh,LOSS
Thresh,Malphite,LOSS
Thresh,Zac,LOSS
Thresh,Ekko,LOSS
Thresh,Lucian,LOSS
Singed,JarvanIV,WIN
Singed,Annie,WIN
Singed,Ezreal,WIN
Singed,Thresh,WIN
JarvanIV,Singed,WIN
JarvanIV,Annie,WIN
JarvanIV,Ezreal,WIN
JarvanIV,Thresh,WIN
Annie,Singed,WIN
Annie,JarvanIV,WIN
Annie,Ezreal,WIN
Annie,Thresh,WIN
Ezreal,Singed,WIN
Ezreal,JarvanIV,WIN
Ezreal,Annie,WIN
Ezreal,Thresh,WIN
Thresh,Singed,WIN
Thresh,JarvanIV,WIN
Thresh,Annie,WIN
Thresh,Ezreal,WIN
Malphite,LeeSin,LOSS
Malphite,Orianna,LOSS
Malphite,Lucian,LOSS
Malphite,Blitzcrank,LOSS
LeeSin,Malphite,LOSS
LeeSin,Orianna,LOSS
LeeSin,Lucian,LOSS
LeeSin,Blitzcrank,LOSS
Orianna,Malphite,LOSS
Orianna,LeeSin,LOSS
Orianna,Lucian,LOSS
Orianna,Blitzcrank,LOSS
Lucian,Malphite,LOSS
Lucian,LeeSin,LOSS
Lucian,Orianna,LOSS
Lucian,Blitzcrank,LOSS
Blitzcrank,Malphite,LOSS
Blitzcrank,LeeSin,LOSS
Blitzcrank,Orianna,LOSS
Blitzcrank,Lucian,LOSS
LeeSin,Annie,WIN
LeeSin,Zed,WIN
LeeSin,Jinx,WIN
LeeSin,Thresh,WIN
Annie,LeeSin,WIN
Annie,Zed,WIN
Annie,Jinx,WIN
Annie,Thresh,WIN
Zed,LeeSin,WIN
Zed,Annie,WIN
Zed,Jinx,WIN
Zed,Thresh,WIN
Jinx,LeeSin,WIN
Jinx,Annie,WIN
Jinx,Zed,WIN
Jinx,Thresh,WIN
Thresh,LeeSin,WIN
Thresh,Annie,WIN
Thresh,Zed,WIN
Thresh,Jinx,WIN
Vladimir,Udyr,LOSS
Vladimir,Ziggs,LOSS
Vladimir,Lucian,LOSS
Vladimir,Janna,LOSS
Udyr,Vladimir,LOSS
Udyr,Ziggs,LOSS
Udyr,Lucian,LOSS
Udyr,Janna,LOSS
Ziggs,Vladimir,LOSS
Ziggs,Udyr,LOSS
Ziggs,Lucian,LOSS
Ziggs,Janna,LOSS
Lucian,Vladimir,LOSS
Lucian,Udyr,LOSS
Lucian,Ziggs,LOSS
Lucian,Janna,LOSS
Janna,Vladimir,LOSS
Janna,Udyr,LOSS
Janna,Ziggs,LOSS
Janna,Lucian,LOSS
MasterYi,Nidalee,WIN
MasterYi,Annie,WIN
MasterYi,Vayne,WIN
MasterYi,Leona,WIN
Nidalee,MasterYi,WIN
Nidalee,Annie,WIN
Nidalee,Vayne,WIN
Nidalee,Leona,WIN
Annie,MasterYi,WIN
Annie,Nidalee,WIN
Annie,Vayne,WIN
Annie,Leona,WIN
Vayne,MasterYi,WIN
Vayne,Nidalee,WIN
Vayne,Annie,WIN
Vayne,Leona,WIN
Leona,MasterYi,WIN
Leona,Nidalee,WIN
Leona,Annie,WIN
Leona,Vayne,WIN
Irelia,Kayle,LOSS
Irelia,Chogath,LOSS
Irelia,Jinx,LOSS
Irelia,Thresh,LOSS
Kayle,Irelia,LOSS
Kayle,Chogath,LOSS
Kayle,Jinx,LOSS
Kayle,Thresh,LOSS
Chogath,Irelia,LOSS
Chogath,Kayle,LOSS
Chogath,Jinx,LOSS
Chogath,Thresh,LOSS
Jinx,Irelia,LOSS
Jinx,Kayle,LOSS
Jinx,Chogath,LOSS
Jinx,Thresh,LOSS
Thresh,Irelia,LOSS
Thresh,Kayle,LOSS
Thresh,Chogath,LOSS
Thresh,Jinx,LOSS
Singed,Evelynn,WIN
Singed,TwistedFate,WIN
Singed,Sivir,WIN
Singed,Leona,WIN
Evelynn,Singed,WIN
Evelynn,TwistedFate,WIN
Evelynn,Sivir,WIN
Evelynn,Leona,WIN
TwistedFate,Singed,WIN
TwistedFate,Evelynn,WIN
TwistedFate,Sivir,WIN
TwistedFate,Leona,WIN
Sivir,Singed,WIN
Sivir,Evelynn,WIN
Sivir,TwistedFate,WIN
Sivir,Leona,WIN
Leona,Singed,WIN
Leona,Evelynn,WIN
Leona,TwistedFate,WIN
Leona,Sivir,WIN
Maokai,Nidalee,LOSS
Maokai,Ahri,LOSS
Maokai,Lucian,LOSS
Maokai,Thresh,LOSS
Nidalee,Maokai,LOSS
Nidalee,Ahri,LOSS
Nidalee,Lucian,LOSS
Nidalee,Thresh,LOSS
Ahri,Maokai,LOSS
Ahri,Nidalee,LOSS
Ahri,Lucian,LOSS
Ahri,Thresh,LOSS
Lucian,Maokai,LOSS
Lucian,Nidalee,LOSS
Lucian,Ahri,LOSS
Lucian,Thresh,LOSS
Thresh,Maokai,LOSS
Thresh,Nidalee,LOSS
Thresh,Ahri,LOSS
Thresh,Lucian,LOSS
Riven,Gragas,WIN
Riven,Lissandra,WIN
Riven,Caitlyn,WIN
Riven,Leona,WIN
Gragas,Riven,WIN
Gragas,Lissandra,WIN
Gragas,Caitlyn,WIN
Gragas,Leona,WIN
Lissandra,Riven,WIN
Lissandra,Gragas,WIN
Lissandra,Caitlyn,WIN
Lissandra,Leona,WIN
Caitlyn,Riven,WIN
Caitlyn,Gragas,WIN
Caitlyn,Lissandra,WIN
Caitlyn,Leona,WIN
Leona,Riven,WIN
Leona,Gragas,WIN
Leona,Lissandra,WIN
Leona,Caitlyn,WIN
Renekton,Nautilus,LOSS
Renekton,Ahri,LOSS
Renekton,Lucian,LOSS
Renekton,Braum,LOSS
Nautilus,Renekton,LOSS
Nautilus,Ahri,LOSS
Nautilus,Lucian,LOSS
Nautilus,Braum,LOSS
Ahri,Renekton,LOSS
Ahri,Nautilus,LOSS
Ahri,Lucian,LOSS
Ahri,Braum,LOSS
Lucian,Renekton,LOSS
Lucian,Nautilus,LOSS
Lucian,Ahri,LOSS
Lucian,Braum,LOSS
Braum,Renekton,LOSS
Braum,Nautilus,LOSS
Braum,Ahri,LOSS
Braum,Lucian,LOSS
Rumble,JarvanIV,WIN
Rumble,Azir,WIN
Rumble,Sivir,WIN
Rumble,Bard,WIN
JarvanIV,Rumble,WIN
JarvanIV,Azir,WIN
JarvanIV,Sivir,WIN
JarvanIV,Bard,WIN
Azir,Rumble,WIN
Azir,JarvanIV,WIN
Azir,Sivir,WIN
Azir,Bard,WIN
Sivir,Rumble,WIN
Sivir,JarvanIV,WIN
Sivir,Azir,WIN
Sivir,Bard,WIN
Bard,Rumble,WIN
Bard,JarvanIV,WIN
Bard,Azir,WIN
Bard,Sivir,WIN
Irelia,Nidalee,LOSS
Irelia,Riven,LOSS
Irelia,Jinx,LOSS
Irelia,Annie,LOSS
Nidalee,Irelia,LOSS
Nidalee,Riven,LOSS
Nidalee,Jinx,LOSS
Nidalee,Annie,LOSS
Riven,Irelia,LOSS
Riven,Nidalee,LOSS
Riven,Jinx,LOSS
Riven,Annie,LOSS
Jinx,Irelia,LOSS
Jinx,Nidalee,LOSS
Jinx,Riven,LOSS
Jinx,Annie,LOSS
Annie,Irelia,LOSS
Annie,Nidalee,LOSS
Annie,Riven,LOSS
Annie,Jinx,LOSS
DrMundo,MonkeyKing,WIN
DrMundo,Diana,WIN
DrMundo,Jinx,WIN
DrMundo,Morgana,WIN
MonkeyKing,DrMundo,WIN
MonkeyKing,Diana,WIN
MonkeyKing,Jinx,WIN
MonkeyKing,Morgana,WIN
Diana,DrMundo,WIN
Diana,MonkeyKing,WIN
Diana,Jinx,WIN
Diana,Morgana,WIN
Jinx,DrMundo,WIN
Jinx,MonkeyKing,WIN
Jinx,Diana,WIN
Jinx,Morgana,WIN
Morgana,DrMundo,WIN
Morgana,MonkeyKing,WIN
Morgana,Diana,WIN
Morgana,Jinx,WIN
Renekton,Evelynn,LOSS
Renekton,Zed,LOSS
Renekton,Graves,LOSS
Renekton,Thresh,LOSS
Evelynn,Renekton,LOSS
Evelynn,Zed,LOSS
Evelynn,Graves,LOSS
Evelynn,Thresh,LOSS
Zed,Renekton,LOSS
Zed,Evelynn,LOSS
Zed,Graves,LOSS
Zed,Thresh,LOSS
Graves,Renekton,LOSS
Graves,Evelynn,LOSS
Graves,Zed,LOSS
Graves,Thresh,LOSS
Thresh,Renekton,LOSS
Thresh,Evelynn,LOSS
Thresh,Zed,LOSS
Thresh,Graves,LOSS
Vladimir,Amumu,WIN
Vladimir,TwistedFate,WIN
Vladimir,Twitch,WIN
Vladimir,Thresh,WIN
Amumu,Vladimir,WIN
Amumu,TwistedFate,WIN
Amumu,Twitch,WIN
Amumu,Thresh,WIN
TwistedFate,Vladimir,WIN
TwistedFate,Amumu,WIN
TwistedFate,Twitch,WIN
TwistedFate,Thresh,WIN
Twitch,Vladimir,WIN
Twitch,Amumu,WIN
Twitch,TwistedFate,WIN
Twitch,Thresh,WIN
Thresh,Vladimir,WIN
Thresh,Amumu,WIN
Thresh,TwistedFate,WIN
Thresh,Twitch,WIN
Lulu,RekSai,LOSS
Lulu,Zyra,LOSS
Lulu,Vayne,LOSS
Lulu,Nautilus,LOSS
RekSai,Lulu,LOSS
RekSai,Zyra,LOSS
RekSai,Vayne,LOSS
RekSai,Nautilus,LOSS
Zyra,Lulu,LOSS
Zyra,RekSai,LOSS
Zyra,Vayne,LOSS
Zyra,Nautilus,LOSS
Vayne,Lulu,LOSS
Vayne,RekSai,LOSS
Vayne,Zyra,LOSS
Vayne,Nautilus,LOSS
Nautilus,Lulu,LOSS
Nautilus,RekSai,LOSS
Nautilus,Zyra,LOSS
Nautilus,Vayne,LOSS
Kennen,JarvanIV,WIN
Kennen,Talon,WIN
Kennen,Jinx,WIN
Kennen,Janna,WIN
JarvanIV,Kennen,WIN
JarvanIV,Talon,WIN
JarvanIV,Jinx,WIN
JarvanIV,Janna,WIN
Talon,Kennen,WIN
Talon,JarvanIV,WIN
Talon,Jinx,WIN
